CID	X	Y	CellType	CellTypeName	Region	Dist2Interface
HumanMelanomaPatient1__cell_87097	3132.44343793144	-6753.74139112068	Endothelial	Endothelial cells	Inner margin	40.8532831692388
HumanMelanomaPatient1__cell_87099	3269.03178219252	-6752.32779352114	Endothelial	Endothelial cells	Inner margin	106.888654144862
HumanMelanomaPatient1__cell_87101	3219.91783654703	-6759.99637939063	Endothelial	Endothelial cells	Inner margin	72.9459970690486
HumanMelanomaPatient1__cell_87102	3216.36230354548	-6759.80125966333	Endothelial	Endothelial cells	Inner margin	70.6091141588073
HumanMelanomaPatient1__cell_87105	3147.06900005468	-6763.37147429176	Endothelial	Endothelial cells	Inner margin	54.6692836259137
HumanMelanomaPatient1__cell_87106	3227.6245119938	-6764.58363322844	Endothelial	Endothelial cells	Inner margin	81.4170623238672
HumanMelanomaPatient1__cell_87108	3275.59774340645	-6766.29942972669	Endothelial	Endothelial cells	Inner margin	119.506027480043
HumanMelanomaPatient1__cell_87109	3218.96020587176	-6771.19270744446	Endothelial	Endothelial cells	Inner margin	81.5774146963375
HumanMelanomaPatient1__cell_87111	3079.25471696548	-6771.17753106967	Endothelial	Endothelial cells	Inner margin	34.7078988917323
HumanMelanomaPatient1__cell_87112	2969.68636837273	-6772.80799572125	Endothelial	Endothelial cells	Outer margin	-68.3203277943773
HumanMelanomaPatient1__cell_87122	3031.19225709561	-6793.33289988554	Endothelial	Endothelial cells	Outer margin	-12.5970890122832
HumanMelanomaPatient1__cell_87123	2971.57608417747	-6801.8898088967	Endothelial	Endothelial cells	Outer margin	-51.1699061882471
HumanMelanomaPatient1__cell_87128	3026.59501075816	-6817.02547830773	Endothelial	Endothelial cells	Inner margin	24.1344762980014
HumanMelanomaPatient1__cell_87129	3019.79367685697	-6819.01940479117	Endothelial	Endothelial cells	Inner margin	26.1814921821469
HumanMelanomaPatient1__cell_87131	3270.01157344032	-6821.74398525895	Endothelial	Endothelial cells	Inner margin	152.457867649098
HumanMelanomaPatient1__cell_87139	2987.99615782177	-6839.57260438849	Endothelial	Endothelial cells	Outer margin	-23.9881437514736
HumanMelanomaPatient1__cell_99130	1643.93672802765	-5415.28932021672	Endothelial	Endothelial cells	Outer margin	-47.0720388348166
HumanMelanomaPatient1__cell_99131	1591.00147441154	-5415.27428180996	Endothelial	Endothelial cells	Outer margin	-97.4792572544436
HumanMelanomaPatient1__cell_99132	1565.01813284411	-5421.47882470392	Endothelial	Endothelial cells	Outer margin	-120.880486753226
HumanMelanomaPatient1__cell_99133	1577.18321391621	-5421.38604582384	Endothelial	Endothelial cells	Outer margin	-109.111632816777
HumanMelanomaPatient1__cell_99135	1585.96592093334	-5421.04936922861	Endothelial	Endothelial cells	Outer margin	-100.664639810986
HumanMelanomaPatient1__cell_99137	1651.51306604629	-5430.88864248961	Endothelial	Endothelial cells	Outer margin	-41.9214284053359
HumanMelanomaPatient1__cell_99138	1599.82852433563	-5433.49920742326	Endothelial	Endothelial cells	Outer margin	-84.5591630376266
HumanMelanomaPatient1__cell_99139	1566.23173440488	-5433.47688581674	Endothelial	Endothelial cells	Outer margin	-113.109489664806
HumanMelanomaPatient1__cell_99145	1583.22496602375	-5451.52448498807	Endothelial	Endothelial cells	Outer margin	-91.1383177754639
HumanMelanomaPatient1__cell_99146	1594.02257334922	-5452.19495251384	Endothelial	Endothelial cells	Outer margin	-80.5288049826226
HumanMelanomaPatient1__cell_99176	1572.54492081553	-5516.34898560958	Endothelial	Endothelial cells	Outer margin	-96.6006754271759
HumanMelanomaPatient1__cell_99179	1558.85923954724	-5522.20845394851	Endothelial	Endothelial cells	Outer margin	-111.005919314274
HumanMelanomaPatient1__cell_99223	1659.81867359431	-5406.08395803071	Endothelial	Endothelial cells	Outer margin	-32.9478591549506
HumanMelanomaPatient1__cell_99229	1593.01328242515	-5425.7231137365	Endothelial	Endothelial cells	Outer margin	-92.711504210562
HumanMelanomaPatient1__cell_99230	1600.1536904793	-5425.92873960743	Endothelial	Endothelial cells	Outer margin	-87.961605277198
HumanMelanomaPatient1__cell_99236	1594.20184155562	-5439.01487596691	Endothelial	Endothelial cells	Outer margin	-87.0566281604222
HumanMelanomaPatient1__cell_99237	1565.56273705575	-5440.93623515698	Endothelial	Endothelial cells	Outer margin	-109.921462890778
HumanMelanomaPatient1__cell_99241	1568.30308193035	-5448.12589928916	Endothelial	Endothelial cells	Outer margin	-105.659383429068
HumanMelanomaPatient1__cell_99249	1578.85244195217	-5459.67199416086	Endothelial	Endothelial cells	Outer margin	-94.937504368489
HumanMelanomaPatient1__cell_100604	1718.33140597349	-5110.18498089306	Endothelial	Endothelial cells	Outer margin	-249.65404205716
HumanMelanomaPatient1__cell_100605	1730.3575576659	-5112.97212994131	Endothelial	Endothelial cells	Outer margin	-246.172040340502
HumanMelanomaPatient1__cell_100608	1818.40118917746	-5120.8270953852	Endothelial	Endothelial cells	Outer margin	-249.7417812434
HumanMelanomaPatient1__cell_100610	1737.5460309906	-5126.92069432908	Endothelial	Endothelial cells	Outer margin	-232.082561953259
HumanMelanomaPatient1__cell_100624	1775.9273347157	-5162.29006346435	Endothelial	Endothelial cells	Outer margin	-200.186229057104
HumanMelanomaPatient1__cell_100626	1752.02921676919	-5164.84158386109	Endothelial	Endothelial cells	Outer margin	-194.609744580732
HumanMelanomaPatient1__cell_100633	1782.06162994608	-5180.95992159544	Endothelial	Endothelial cells	Outer margin	-182.228001278889
HumanMelanomaPatient1__cell_100636	1698.11753360468	-5190.19974484622	Endothelial	Endothelial cells	Outer margin	-173.629345588086
HumanMelanomaPatient1__cell_100656	1699.61750644277	-5216.62461131586	Endothelial	Endothelial cells	Outer margin	-147.663922935951
HumanMelanomaPatient1__cell_100661	1780.93325859427	-5228.76943444412	Endothelial	Endothelial cells	Outer margin	-135.768811006727
HumanMelanomaPatient1__cell_100663	1713.81320692954	-5226.91489827162	Endothelial	Endothelial cells	Outer margin	-134.424431411248
HumanMelanomaPatient1__cell_100695	1755.64633808649	-5332.48738977356	Endothelial	Endothelial cells	Outer margin	-32.7098222614925
HumanMelanomaPatient1__cell_100697	1783.58764906949	-5340.69553824243	Endothelial	Endothelial cells	Outer margin	-41.1174775124207
HumanMelanomaPatient1__cell_100706	1714.24199829129	-5365.21437266263	Endothelial	Endothelial cells	Inner margin	46.0938524434632
HumanMelanomaPatient1__cell_100713	1767.94105804617	-5393.95726989489	Endothelial	Endothelial cells	Inner margin	52.9907642969917
HumanMelanomaPatient1__cell_100715	1697.88169025576	-5406.58798643868	Endothelial	Endothelial cells	Inner margin	24.7185778198075
HumanMelanomaPatient1__cell_100716	1687.7857978538	-5408.37004965446	Endothelial	Endothelial cells	Inner margin	14.8778047642003
HumanMelanomaPatient1__cell_100718	1637.97938630511	-5419.71600486871	Endothelial	Endothelial cells	Outer margin	-52.6362672662993
HumanMelanomaPatient1__cell_100741	1696.65589647322	-5468.54554141005	Endothelial	Endothelial cells	Inner margin	35.3864572506495
HumanMelanomaPatient1__cell_100755	1850.62641666377	-5069.03354202308	Endothelial	Endothelial cells	Stroma	-310.032770345653
HumanMelanomaPatient1__cell_100757	2025.66930605413	-5071.58458382467	Endothelial	Endothelial cells	Stroma	-395.761822655405
HumanMelanomaPatient1__cell_100758	1712.87527589695	-5074.59980039064	Endothelial	Endothelial cells	Stroma	-285.577720462613
HumanMelanomaPatient1__cell_100760	1695.32408118043	-5078.46033851575	Endothelial	Endothelial cells	Stroma	-283.885736312992
HumanMelanomaPatient1__cell_100764	1841.59063509083	-5086.215926428	Endothelial	Endothelial cells	Stroma	-290.662362431575
HumanMelanomaPatient1__cell_100784	1761.35172995967	-5145.42543032952	Endothelial	Endothelial cells	Outer margin	-214.763714121745
HumanMelanomaPatient1__cell_100785	1756.35271583296	-5146.14330420878	Endothelial	Endothelial cells	Outer margin	-213.580596067595
HumanMelanomaPatient1__cell_100786	1703.88618697534	-5151.90057911838	Endothelial	Endothelial cells	Outer margin	-210.018819238122
HumanMelanomaPatient1__cell_100790	1782.60808672656	-5159.57018551926	Endothelial	Endothelial cells	Outer margin	-203.600556740382
HumanMelanomaPatient1__cell_100795	1708.81214788693	-5179.90361609207	Endothelial	Endothelial cells	Outer margin	-181.586675932543
HumanMelanomaPatient1__cell_100801	1772.03184687954	-5208.15707248358	Endothelial	Endothelial cells	Outer margin	-154.463909610059
HumanMelanomaPatient1__cell_100805	1720.87812557061	-5225.4027718463	Endothelial	Endothelial cells	Outer margin	-134.791596680927
HumanMelanomaPatient1__cell_100817	1722.28831386223	-5247.03928179847	Endothelial	Endothelial cells	Outer margin	-113.169125072801
HumanMelanomaPatient1__cell_100820	1700.9141109395	-5249.41668708727	Endothelial	Endothelial cells	Outer margin	-115.941821732118
HumanMelanomaPatient1__cell_100838	1799.52348334595	-5296.03980743248	Endothelial	Endothelial cells	Outer margin	-82.2069292229247
HumanMelanomaPatient1__cell_100844	1751.60387442439	-5320.57206103861	Endothelial	Endothelial cells	Outer margin	-41.7564595137465
HumanMelanomaPatient1__cell_100845	1768.25606689402	-5319.91352399408	Endothelial	Endothelial cells	Outer margin	-48.9534809299725
HumanMelanomaPatient1__cell_100846	1759.69141900766	-5321.00638708221	Endothelial	Endothelial cells	Outer margin	-43.3669969776073
HumanMelanomaPatient1__cell_100847	1742.95029745535	-5323.17429216354	Endothelial	Endothelial cells	Outer margin	-36.0672920122301
HumanMelanomaPatient1__cell_100852	1729.95118769538	-5342.07744428956	Endothelial	Endothelial cells	Outer margin	-19.0882940545382
HumanMelanomaPatient1__cell_100857	1719.73417410776	-5365.33141145148	Endothelial	Endothelial cells	Inner margin	42.4013406175317
HumanMelanomaPatient1__cell_100864	1710.79460385954	-5374.85291934858	Endothelial	Endothelial cells	Inner margin	54.2276193114948
HumanMelanomaPatient1__cell_100865	1734.81164552656	-5375.04676248015	Endothelial	Endothelial cells	Inner margin	37.8438420852235
HumanMelanomaPatient1__cell_100875	1732.79331261719	-5392.45258753303	Endothelial	Endothelial cells	Inner margin	50.0021746293764
HumanMelanomaPatient1__cell_100880	1737.18519084117	-5397.38758246171	Endothelial	Endothelial cells	Inner margin	48.9084564365695
HumanMelanomaPatient1__cell_100881	1699.17731627732	-5399.02525784608	Endothelial	Endothelial cells	Inner margin	29.5355148294999
HumanMelanomaPatient1__cell_100891	1717.48309376218	-5416.67072995695	Endothelial	Endothelial cells	Inner margin	25.839072156287
HumanMelanomaPatient1__cell_100893	1675.05092925447	-5416.06239626388	Endothelial	Endothelial cells	Outer margin	-24.2525859643359
HumanMelanomaPatient1__cell_100906	1754.75989947153	-5440.21082244563	Endothelial	Endothelial cells	Inner margin	26.9567190117998
HumanMelanomaPatient1__cell_100912	1724.8994360792	-5447.22644604281	Endothelial	Endothelial cells	Outer margin	-25.0821582696875
HumanMelanomaPatient1__cell_100913	1746.57590180675	-5450.36020965005	Endothelial	Endothelial cells	Outer margin	-31.8683707873214
HumanMelanomaPatient1__cell_100920	1735.39479706977	-5459.77885242142	Endothelial	Endothelial cells	Outer margin	-29.1853962792705
HumanMelanomaPatient1__cell_100923	1751.41867634528	-5459.18545210661	Endothelial	Endothelial cells	Outer margin	-33.6326818510622
HumanMelanomaPatient1__cell_100925	1743.44910119924	-5465.7828042244	Endothelial	Endothelial cells	Outer margin	-31.4693703131902
HumanMelanomaPatient1__cell_100927	1745.29939752272	-5473.70560031144	Endothelial	Endothelial cells	Outer margin	-27.6343278868599
HumanMelanomaPatient1__cell_100931	1687.44108780268	-5478.26890937997	Endothelial	Endothelial cells	Inner margin	45.5274886730573
HumanMelanomaPatient1__cell_100934	1739.37011541157	-5484.31320519351	Endothelial	Endothelial cells	Inner margin	24.8543280308279
HumanMelanomaPatient1__cell_100936	1627.52886269704	-5488.00408671087	Endothelial	Endothelial cells	Outer margin	-42.0963355308141
HumanMelanomaPatient1__cell_100938	1722.40387140137	-5489.17980340514	Endothelial	Endothelial cells	Inner margin	28.7457203515969
HumanMelanomaPatient1__cell_100949	1722.58071356177	-5526.26806476034	Endothelial	Endothelial cells	Outer margin	-26.6278760963157
HumanMelanomaPatient1__cell_100951	1705.09716231309	-5529.71435040654	Endothelial	Endothelial cells	Outer margin	-37.7050937467768
HumanMelanomaPatient1__cell_100953	1839.20514573723	-5530.66308367156	Endothelial	Endothelial cells	Outer margin	-110.069725697194
HumanMelanomaPatient1__cell_100954	1714.55237363803	-5533.453014058	Endothelial	Endothelial cells	Outer margin	-33.3707161442533
HumanMelanomaPatient1__cell_100958	1827.00627109207	-5538.66089202897	Endothelial	Endothelial cells	Outer margin	-103.120157325433
HumanMelanomaPatient1__cell_100960	1836.36626193341	-5540.46968416019	Endothelial	Endothelial cells	Outer margin	-112.079447580818
HumanMelanomaPatient1__cell_103977	2379.0872384359	-4724.58292138068	Endothelial	Endothelial cells	Stroma	-890.888553617621
HumanMelanomaPatient1__cell_103984	2130.6439963217	-4872.34627995953	Endothelial	Endothelial cells	Stroma	-617.361530363325
HumanMelanomaPatient1__cell_103989	2305.5404215336	-4886.22652609112	Endothelial	Endothelial cells	Stroma	-728.098489854917
HumanMelanomaPatient1__cell_103990	2439.94495756076	-4906.66098592393	Endothelial	Endothelial cells	Stroma	-800.458979937614
HumanMelanomaPatient1__cell_103991	2363.24650757163	-4911.79529718384	Endothelial	Endothelial cells	Stroma	-758.629154474496
HumanMelanomaPatient1__cell_103995	2389.74125436871	-4921.30475045547	Endothelial	Endothelial cells	Stroma	-774.814846543168
HumanMelanomaPatient1__cell_104006	2354.49291521266	-4947.21448438608	Endothelial	Endothelial cells	Stroma	-731.0694267796
HumanMelanomaPatient1__cell_104012	2385.78165723925	-4962.08669885788	Endothelial	Endothelial cells	Stroma	-748.313448764188
HumanMelanomaPatient1__cell_104019	2174.43134385876	-5006.28628113257	Endothelial	Endothelial cells	Stroma	-550.679957805548
HumanMelanomaPatient1__cell_104020	2220.40436218853	-5007.75631510635	Endothelial	Endothelial cells	Stroma	-586.593275882756
HumanMelanomaPatient1__cell_104024	2261.90274824314	-5024.29005858111	Endothelial	Endothelial cells	Stroma	-610.927461536046
HumanMelanomaPatient1__cell_104026	2232.24713062487	-5033.1492054784	Endothelial	Endothelial cells	Stroma	-581.659018582403
HumanMelanomaPatient1__cell_104029	2301.3320878629	-5038.43639999814	Endothelial	Endothelial cells	Stroma	-635.95679597859
HumanMelanomaPatient1__cell_104037	2252.6256732362	-5049.55997861921	Endothelial	Endothelial cells	Stroma	-588.998061704143
HumanMelanomaPatient1__cell_104047	2280.98152078537	-5072.15226884354	Endothelial	Endothelial cells	Stroma	-601.08133806716
HumanMelanomaPatient1__cell_104057	2230.47437019636	-5084.6906359091	Endothelial	Endothelial cells	Stroma	-551.356134851755
HumanMelanomaPatient1__cell_104062	2337.60994608109	-4668.30859239475	Endothelial	Endothelial cells	Stroma	-905.317088277937
HumanMelanomaPatient1__cell_104067	2115.30108019621	-4733.04894666862	Endothelial	Endothelial cells	Stroma	-727.208966895985
HumanMelanomaPatient1__cell_104087	2462.31291941029	-4835.50475559885	Endothelial	Endothelial cells	Stroma	-791.503291621192
HumanMelanomaPatient1__cell_104090	2471.64478060259	-4838.56542326029	Endothelial	Endothelial cells	Stroma	-781.722568880989
HumanMelanomaPatient1__cell_104091	2464.16594455628	-4843.07628287951	Endothelial	Endothelial cells	Stroma	-788.025006077113
HumanMelanomaPatient1__cell_104098	2126.26777548238	-4883.1637953352	Endothelial	Endothelial cells	Stroma	-606.043070686699
HumanMelanomaPatient1__cell_104104	2311.12051377576	-4889.02526191553	Endothelial	Endothelial cells	Stroma	-730.663589849726
HumanMelanomaPatient1__cell_104108	2399.17057881553	-4903.60087099857	Endothelial	Endothelial cells	Stroma	-792.862901988376
HumanMelanomaPatient1__cell_104109	2372.05314586654	-4908.27865902259	Endothelial	Endothelial cells	Stroma	-767.860774975173
HumanMelanomaPatient1__cell_104112	2406.87843167249	-4912.15191088772	Endothelial	Endothelial cells	Stroma	-794.067118179568
HumanMelanomaPatient1__cell_104114	2401.90904401342	-4914.06192916012	Endothelial	Endothelial cells	Stroma	-788.918836424834
HumanMelanomaPatient1__cell_104116	2417.09560148133	-4915.08977717879	Endothelial	Endothelial cells	Stroma	-800.689215202378
HumanMelanomaPatient1__cell_104117	2423.47082645751	-4914.04209016807	Endothelial	Endothelial cells	Stroma	-806.510871355208
HumanMelanomaPatient1__cell_104126	2197.92544109315	-4932.26216935074	Endothelial	Endothelial cells	Stroma	-616.540151690837
HumanMelanomaPatient1__cell_104130	2412.68220247367	-4934.38940837011	Endothelial	Endothelial cells	Stroma	-786.085229765016
HumanMelanomaPatient1__cell_104131	2189.51763343399	-4939.3828262506	Endothelial	Endothelial cells	Stroma	-605.529704848108
HumanMelanomaPatient1__cell_104143	2365.41734328763	-4959.50459103093	Endothelial	Endothelial cells	Stroma	-732.895830638756
HumanMelanomaPatient1__cell_104147	2315.10200671705	-4965.22994813136	Endothelial	Endothelial cells	Stroma	-688.649291504926
